# Filename : TGV_Re1600.dat (updated on 14/12/2018)
# 
# Description : Time evolution of basic statistics for the Taylor-Green Vortex problem at Re=1600
# 
# Data from DNS using the code "Incompact3d" with a Cartesian regular mesh of 512^3 nodes in a cubic computational domain of (2pi)^3 
# while using some symmetries (only the flow inside the impermeable box pi^3 is computed)
# 
#
# Initial condition : u(x,y,z,0)= sin(x)cos(y)cos(z)
#                     v(x,y,z,0)=−cos(x)sin(y)cos(z)
#                     w(x,y,z,0)=0
#
# Reynolds number : Re=1/nu where nu is the kinematic viscosity
#
# Total number of time steps : 1001 from t=0 to t=20
#
# ===========================================================================================
# When publishing results using this data, the following paper should be cited as the source:  
# Thibault Dairay, Eric Lamballais, Sylvain Laizet and John Christos Vassilicos
# Numerical dissipation vs. subgrid-scale modelling for large eddy simulation
# Journal of Computational Physics 337 (2017) 252–274
# https://doi.org/10.1016/j.jcp.2017.02.035
# ===========================================================================================
#
# Column 1  : time t
# Column 2  : kinetic energy E_k [=(u^2+v^2+w^2)/2]
# Column 3  : dissipation epsilon_t [=-dE_k/dt]
# Column 4  : dissipation epsilon [= nu ((du/dx)^2+(du/dy)^2+(du/dz)^2+(dv/dx)^2+(dv/dy)^2+(dv/dz)^2+(dw/dx)^2+(dw/dy)^2+(dw/dz)^2)]
# Column 5  : enstrophy Dzeta [=2 nu epsilon]
# Column 6  : mean square u^2
# Column 7  : mean square v^2
# Column 8  : mean square w^2
# Column 9  : mean square (du/dx)^2
# Column 10 : mean square (du/dy)^2
# Column 11 : mean square (du/dz)^2
# Column 12 : mean square (dv/dx)^2
# Column 13 : mean square (dv/dy)^2
# Column 14 : mean square (dv/dz)^2
# Column 15 : mean square (dw/dx)^2
# Column 16 : mean square (dw/dy)^2
# Column 17 : mean square (dw/dz)^2
#
# 1                   2                   3                   4                   5                   6                   7                   8                   9                   10                  11                  12                  13                  14                  15                  16                  17
  0.800000000000E+00  0.124617044002E+00  0.499797275422E-03  0.499797275422E-03  0.399837820337E+00  0.122246904464E+00  0.122246904464E+00  0.474027907613E-02  0.129623252769E+00  0.120668824373E+00  0.129748009177E+00  0.120668824373E+00  0.129623305715E+00  0.129748009177E+00  0.103351774928E-01  0.103351774928E-01  0.189250601060E-01
  0.820000000000E+00  0.124607031379E+00  0.501473078188E-03  0.501473078188E-03  0.401178462550E+00  0.122123091406E+00  0.122123091406E+00  0.496787994727E-02  0.129866536004E+00  0.120509054529E+00  0.130007420631E+00  0.120509054529E+00  0.129866590513E+00  0.130007420631E+00  0.108790552897E-01  0.108790552897E-01  0.198327376839E-01
  0.840000000000E+00  0.124596984752E+00  0.503197865159E-03  0.503197865159E-03  0.402558292127E+00  0.121997017591E+00  0.121997017591E+00  0.519993432041E-02  0.130115900383E+00  0.120350099788E+00  0.130274627791E+00  0.120350099788E+00  0.130115956468E+00  0.130274627791E+00  0.114385563073E-01  0.114385563073E-01  0.207581596304E-01
  0.860000000000E+00  0.124586903134E+00  0.504972112686E-03  0.504972112686E-03  0.403977690149E+00  0.121868720663E+00  0.121868720663E+00  0.543636494151E-02  0.130371315103E+00  0.120192233919E+00  0.130549745232E+00  0.120192233919E+00  0.130371372777E+00  0.130549745232E+00  0.120138533456E-01  0.120138533456E-01  0.217010274234E-01
  0.880000000000E+00  0.124576785533E+00  0.506796306493E-03  0.506796306493E-03  0.405437045194E+00  0.121738238810E+00  0.121738238810E+00  0.567709344664E-02  0.130632746374E+00  0.120035731877E+00  0.130832893699E+00  0.120035731877E+00  0.130632805649E+00  0.130832893699E+00  0.126051239557E-01  0.126051239557E-01  0.226610393029E-01
  0.900000000000E+00  0.124566630945E+00  0.508670941581E-03  0.508670941581E-03  0.406936753265E+00  0.121605610746E+00  0.121605610746E+00  0.592204039740E-02  0.130900157311E+00  0.119880869600E+00  0.131124200324E+00  0.119880869600E+00  0.130900218198E+00  0.131124200324E+00  0.132125503626E-01  0.132125503626E-01  0.236378904485E-01
  0.920000000000E+00  0.124556438355E+00  0.510596522147E-03  0.510596522147E-03  0.408477217718E+00  0.121470875697E+00  0.121470875697E+00  0.617112531627E-02  0.131173507829E+00  0.119727923819E+00  0.131423798858E+00  0.119727923819E+00  0.131173570342E+00  0.131423798858E+00  0.138363193756E-01  0.138363193756E-01  0.246312731582E-01
  0.940000000000E+00  0.124546206740E+00  0.512573561499E-03  0.512573561499E-03  0.410058849199E+00  0.121334073379E+00  0.121334073379E+00  0.642426672184E-02  0.131452754557E+00  0.119577171869E+00  0.131731829901E+00  0.119577171869E+00  0.131452818706E+00  0.131731829901E+00  0.144766222827E-01  0.144766222827E-01  0.256408770293E-01
  0.960000000000E+00  0.124535935065E+00  0.514602581977E-03  0.514602581977E-03  0.411682065582E+00  0.121195243983E+00  0.121195243983E+00  0.668138216399E-02  0.131737850745E+00  0.119428891510E+00  0.132048441129E+00  0.119428891510E+00  0.131737916540E+00  0.132048441129E+00  0.151336547308E-01  0.151336547308E-01  0.266663891402E-01
  0.980000000000E+00  0.124525622286E+00  0.516684114887E-03  0.516684114887E-03  0.413347291910E+00  0.121054428156E+00  0.121054428156E+00  0.694238825895E-02  0.132028746193E+00  0.119283360758E+00  0.132373787526E+00  0.119283360758E+00  0.132028813645E+00  0.132373787526E+00  0.158076165897E-01  0.158076165897E-01  0.277074942357E-01
  0.100000000000E+01  0.124515267346E+00  0.518818700424E-03  0.518818700424E-03  0.415054960339E+00  0.120911666984E+00  0.120911666984E+00  0.720720072435E-02  0.132325387185E+00  0.119140857720E+00  0.132708031618E+00  0.119140857720E+00  0.132325456303E+00  0.132708031618E+00  0.164987117993E-01  0.164987117993E-01  0.287638749155E-01
  0.102000000000E+01  0.124504869179E+00  0.521006887612E-03  0.521006887611E-03  0.416805510089E+00  0.120767001972E+00  0.120767001972E+00  0.747573441427E-02  0.132627716437E+00  0.119001660436E+00  0.133051343707E+00  0.119001660436E+00  0.132627787228E+00  0.133051343707E+00  0.172071482006E-01  0.172071482006E-01  0.298352118259E-01
  0.104000000000E+01  0.124494426708E+00  0.523249234240E-03  0.523249234239E-03  0.418599387392E+00  0.120620475031E+00  0.120620475031E+00  0.774790335423E-02  0.132935673050E+00  0.118866046731E+00  0.133403902097E+00  0.118866046731E+00  0.132935745522E+00  0.133403902097E+00  0.179331373485E-01  0.179331373485E-01  0.309211838571E-01
